region,anos,mes,trigo,maiz_a_duro,maiz_amilaceo,arroz_cascara,cebada_grano,quinua,esparrago,alcachofa,aji,piquillo,pimiento,tomate,zapallo,arveja_verde,zanahoria,ajo,cebolla,maiz_choclo,palta,platano,mango,papaya,pina,granadilla,limon_sutil,naranja,mandarina,tangelo,uva,manzana,melocoton,tuna,aceituna,palma_aceitera,papa,yuca,camote,oca,olluco,cafe_pergamino,cacao,paprika,frijol_grano_seco,pallar_grano_seco,haba_seca,arveja_seca,cana_para_azucar,alfalfa,maiz_chala,cebada_forrajera,avena_forrajera,algodon_rama,oregano,arandano,allsky_sfc_sw_dwn,gwetroot,prectotcorr,ps,rh2m,t2m,t2m_max,t2m_min,ts,ws2m,amplitud_termica,riesgo_helada,estres_calor,vpd_kpa
Piura,2024,Agosto,13914.0,30058.0,13242.0,402660.0,417.0,0.0,0.0,0.0,0.0,6110.0,5830.0,437.0,404.0,927.0,474.0,39.0,1236.0,800.0,5804.0,282699.0,44550.0,1815.0,0.0,644.0,159313.0,1959.0,0.0,0.0,9960.0,0.0,0.0,0.0,0.0,0.0,19119.0,6114.0,4564.0,1702.0,1803.0,5193.0,2002.0,532.0,4576.0,0.0,589.0,2496.0,559551.7470000001,4826.0,0.0,0.0,0.0,0.0,0.0,1800.0,17.48,0.51,0.26,91.56,49.95,25.18,37.9,17.13,27.37,1.49,20.77,0,1,1.602499002283727
Piura,2024,Septiembre,14373.0,31747.0,14557.0,402660.0,462.0,0.0,0.0,0.0,0.0,8110.0,6530.0,452.0,404.0,947.0,474.0,84.0,2174.0,900.0,6432.0,263300.0,51758.0,1967.0,0.0,707.0,176100.0,2175.0,0.0,0.0,15760.0,0.0,0.0,0.0,0.0,0.0,23341.0,7222.0,5895.0,1702.0,1803.0,6623.0,2182.0,147.0,5033.0,0.0,589.0,3022.0,640968.7170000001,5324.0,0.0,0.0,0.0,156.0,0.0,2780.0,15.79,0.51,0.56,91.44,51.34,25.41,38.31,17.43,27.71,1.49,20.88,0,1,1.579436884831103
Piura,2024,Octubre,14421.0,35685.0,14661.0,402660.0,462.0,0.0,0.0,0.0,0.0,14310.0,7830.0,1268.0,404.0,978.0,539.0,306.0,2664.0,900.0,6615.0,288800.0,73434.0,2148.0,0.0,838.0,194012.0,2367.0,0.0,0.0,71460.0,0.0,0.0,0.0,0.0,0.0,25036.0,8965.0,6133.0,1711.0,1831.0,7436.0,2510.0,802.0,5362.0,0.0,589.0,3155.0,735990.1490000001,5780.0,0.0,0.0,0.0,5087.0,0.0,5287.0,18.56,0.52,0.76,91.51,55.76,24.94,37.76,17.7,27.33,1.87,20.06,0,1,1.396378356008103
Piura,2024,Noviembre,14421.0,36761.0,14661.0,433392.0,462.0,0.0,0.0,0.0,0.0,16160.0,9130.0,1286.0,404.0,1177.0,587.0,455.0,3244.0,981.0,7176.0,314105.0,133434.0,2245.0,0.0,972.0,210512.0,2541.0,0.0,0.0,171460.0,0.0,0.0,0.0,0.0,0.0,26421.0,9800.0,6188.0,1711.0,1831.0,7792.0,2611.0,892.0,5362.0,0.0,594.0,3155.0,831338.834,6101.0,0.0,0.0,0.0,6087.0,0.0,8187.0,19.58,0.51,0.15,91.52,51.64,24.05,35.57,15.74,26.71,2.18,19.83,0,1,1.447311436325265
Piura,2024,Diciembre,14421.0,57696.0,14835.0,518800.0,462.0,0.0,0.0,0.0,0.0,19277.0,9480.0,1401.0,404.0,1354.0,595.0,603.0,3171.0,1044.0,7514.0,338605.0,262729.0,2453.0,0.0,1056.0,226926.0,2574.0,0.0,0.0,261460.0,0.0,0.0,0.0,0.0,0.0,27903.0,10633.0,7534.0,1711.0,1831.0,9499.0,2941.0,2117.0,5362.0,0.0,606.0,3171.0,923575.167,6639.0,0.0,0.0,0.0,5654.0,0.0,9407.0,15.03,0.52,1.03,91.47,61.85,24.04,36.49,17.84,26.42,2.29,18.65,0,1,1.141063099219499
Puno,2024,Enero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.0,966.8,0.0,391.1,115.6,74.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44752.0,0.0,0.0,0.0,0.0,0.0,0.0,23.82,0.45,2.95,63.9,72.22,11.22,18.86,3.22,15.83,4.0,15.64,0,0,0.3700271439751344
Puno,2024,Febrero,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,0.0,0.0,0.0,98.0,0.0,1340.7,1819.0,0.0,812.5,115.6,158.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198300.0,0.0,0.0,0.0,0.0,0.0,0.0,21.01,0.5,4.52,63.92,75.18,10.36,16.92,3.68,14.77,4.08,13.24,0,0,0.3122009885548439
Puno,2024,Marzo,0.0,60.4,41.0,0.0,0.0,68.5,0.0,0.0,0.0,0.0,0.0,0.0,312.3,0.0,0.0,0.0,542.4390000000001,0.0,1873.4,2920.7,0.0,1222.1,115.6,187.2,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,91543.46899999998,0.0,0.0,975.02,780.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775416.6190000001,0.0,11930.25,55307.83000000002,0.0,0.0,0.0,21.06,0.54,3.47,63.94,75.98,10.45,18.12,5.18,14.33,3.84,12.94,0,0,0.3039597943797546
Puno,2024,Abril,1533.449,2227.0,2579.82,0.0,21834.309,46259.15999999998,0.0,0.0,0.0,0.0,0.0,0.0,655.4,0.0,110.4,339.0,5916.924000000001,0.0,2246.8,4297.3,0.0,1617.9,115.6,299.1,2.3,118.5,43.0,0.0,0.0,0.0,109.9,0.0,0.0,0.0,736915.237,1386.0,1130.6,33771.47,12773.389,105.3,5.0,0.0,763.5,0.0,13174.377,501.8900000000001,0.0,1645062.158,0.0,306492.8,3101369.247,0.0,7.0,0.0,20.54,0.52,1.05,63.92,69.77,11.18,17.88,4.7,14.54,3.14,13.18,0,0,0.4015934456084446
Puno,2024,Mayo,2283.608,4587.3,6562.02,6.0,40326.258,56848.07999999998,0.0,0.0,0.0,0.0,0.0,0.0,874.3,0.0,137.0,339.0,6570.424000000001,0.0,2246.8,5454.3,0.0,2041.5,115.6,398.6999999999999,18.6,6753.5,1579.0,0.0,0.0,0.0,231.4,0.0,0.0,0.0,1149314.626,20428.0,2424.6,52518.22,22458.069,1572.3,82.1,0.0,1039.2,0.0,20542.137,908.55,0.0,2138404.807,0.0,406539.778,3897096.627,0.0,45.0,0.0,20.57,0.5,0.94,63.93,58.61,10.17,17.2,3.13,12.59,2.4,14.07,0,0,0.5140558802757913
Puno,2024,Junio,2283.608,4587.3,6562.020000000002,6.0,40577.558,57168.48,0.0,0.0,0.0,0.0,0.0,0.0,874.3000000000001,0.0,137.0,339.0,6570.424000000001,0.0,2246.8,6434.499999999999,0.0,2457.5,115.6,493.8000000000001,46.8,14966.2,3643.8,0.0,0.0,0.0,351.8,0.0,0.0,0.0,1182343.026,34611.0,2424.6,53093.22,22458.069,5304.8,303.6,0.0,1058.2,0.0,19786.137,906.2,0.0,2235115.807,0.0,395302.778,3838827.627,0.0,52.3,0.0,19.73,0.46,0.48,63.93,56.87,9.16,16.87,3.2,11.09,2.23,13.67,0,0,0.5005197273297718
Puno,2024,Julio,2283.608,4587.3,6562.020000000002,6.0,40577.558,57168.48,0.0,0.0,0.0,0.0,0.0,0.0,874.3000000000001,0.0,137.0,339.0,6570.424000000001,0.0,2246.8,7450.299999999999,0.0,2866.2,115.6,593.5000000000001,63.8,22034.2,6064.0,0.0,0.0,0.0,427.9,0.0,0.0,0.0,1182343.026,43666.0,2424.6,53093.22,22458.069,7009.9,597.6,0.0,1058.2,0.0,19786.137,906.2,0.0,2235115.807,0.0,395302.778,3838827.627,0.0,53.3,0.0,21.15,0.44,0.05,63.92,57.26,7.97,15.36,0.44,10.03,3.17,14.92,1,0,0.4575504341483827
Puno,2024,Agosto,2283.608,4587.3,6562.020000000002,6.0,40577.558,57168.48,0.0,0.0,0.0,0.0,0.0,0.0,874.3000000000001,0.0,137.0,339.0,6570.424000000001,0.0,2246.8,8163.799999999999,0.0,3292.2,115.6,673.1000000000001,64.85,26985.2,7841.8,0.0,0.0,0.0,436.9,0.0,0.0,0.0,1182343.026,43666.0,2424.6,53093.22,22458.069,8301.1,750.3,0.0,1058.2,0.0,19786.137,906.2,0.0,2235115.807,0.0,395302.778,3838827.627,0.0,53.3,0.0,22.83,0.4,0.03,63.9,56.91,8.86,18.43,1.43,12.03,3.39,17.0,1,0,0.4900238763157798
Puno,2024,Septiembre,2283.608,4587.3,6405.02,6.0,40609.558,51269.87,0.0,0.0,0.0,0.0,0.0,0.0,874.3000000000001,0.0,137.0,339.0,6570.424,0.0,2246.8,9173.0,0.0,3713.7,970.6,747.45,57.85,26951.8,7838.8,0.0,0.0,0.0,436.9,0.0,0.0,0.0,1182850.026,43666.0,2424.6,52856.52,22458.069,8300.1,750.3,0.0,741.3999999999999,0.0,19786.137,906.2,0.0,2235115.807,0.0,403875.778,3838827.627,0.0,23.6,0.0,20.39,0.38,0.42,63.92,67.06,10.06,17.2,4.47,14.55,3.67,12.73,0,0,0.4061067709249079
Puno,2024,Octubre,2283.608,4587.3,6405.02,6.0,40609.558,51269.87,0.0,0.0,0.0,0.0,0.0,0.0,874.3000000000001,0.0,137.0,339.0,6570.424,0.0,2246.8,10236.0,0.0,4109.7,3729.6,817.25,57.85,26951.8,7838.8,0.0,0.0,0.0,436.9,0.0,0.0,0.0,1182850.026,43666.0,2424.6,52856.52,22458.069,8300.1,750.3,0.0,741.3999999999999,0.0,19786.137,906.2,0.0,2235115.807,0.0,403875.778,3838827.627,0.0,23.6,0.0,25.08,0.37,1.12,63.89,63.85,10.91,18.46,4.87,15.52,3.82,13.59,0,0,0.4716992181352071
Puno,2024,Noviembre,2283.608,4587.3,6405.02,6.0,40609.558,51269.87,0.0,0.0,0.0,0.0,0.0,0.0,874.3000000000001,0.0,137.0,339.0,6570.424,0.0,3372.8,11305.2,0.0,4543.0,8404.6,888.35,57.85,26951.8,7838.8,0.0,0.0,0.0,436.9,0.0,0.0,0.0,1182850.026,43666.0,2424.6,52856.52,22458.069,8300.1,750.3,0.0,741.3999999999999,0.0,19786.137,906.2,0.0,2238517.807,0.0,403875.778,3838827.627,0.0,23.6,0.0,24.32,0.38,2.13,63.77,68.5,11.14,18.49,2.71,16.15,3.94,15.78,0,0,0.4173551511866738
Puno,2024,Diciembre,2196.758,4587.3,6562.02,6.0,32406.719,41958.86,0.0,0.0,0.0,0.0,0.0,0.0,874.3000000000001,0.0,137.0,339.0,6570.424,0.0,2493.8,12527.2,0.0,5128.0,22373.6,1069.05,57.85,26951.8,7838.8,0.0,0.0,0.0,436.9,0.0,0.0,0.0,1216827.026,43666.0,2424.6,53093.22,22458.069,8184.099999999999,750.3,0.0,1058.2,0.0,18679.277,906.2,0.0,2263428.307,0.0,395302.778,3838827.627,0.0,23.6,0.0,25.93,0.39,0.72,63.78,67.54,11.15,19.35,3.42,16.04,3.51,15.93,0,0,0.4303601852513459
San Martin,2024,Enero,0.0,44054.0,0.0,66200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.5,0.0,0.0,0.0,0.0,0.0,0.0,74.0,38262.0,18.5,1931.0,1267.5,0.0,324.5,2735.5,10.0,0.0,85.0,0.0,0.0,0.0,0.0,51063.18,0.0,9737.0,0.0,0.0,0.0,1881.0,3946.9,0.0,95.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.84,0.57,1.83,90.32,74.76,23.97,31.87,18.62,23.94,0.02,13.25,0,0,0.7517610666860084
San Martin,2024,Febrero,0.0,79704.0,0.0,126742.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403.9,0.0,0.0,0.0,0.0,0.0,0.0,131.0,79251.0,84.5,3787.0,2597.5,0.0,864.5,5999.0,37.0,0.0,176.5,0.0,0.0,0.0,0.0,91020.18,0.0,18572.0,0.0,0.0,0.0,4660.5,8402.9,0.0,133.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.93,0.58,2.72,90.32,77.64,23.79,33.99,18.51,23.68,0.05,15.48,0,1,0.6588186075038549
San Martin,2024,Marzo,0.0,85149.0,0.0,201379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.2,0.0,0.0,0.0,0.0,0.0,0.0,213.0,119141.0,174.5,5691.0,3724.5,0.0,1894.4,11039.0,70.0,0.0,241.0,0.0,0.0,0.0,0.0,166314.18,0.0,28099.0,0.0,0.0,0.0,16124.0,13872.6,0.0,401.8399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.85,0.56,1.09,90.34,72.92,24.55,32.42,18.47,24.47,0.04,13.95,0,1,0.8350800960965348
San Martin,2024,Abril,0.0,87252.4,0.0,276864.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.9000000000001,0.0,0.0,0.0,0.0,0.0,0.0,262.0,160361.0,178.5,7220.0,4856.5,0.0,2865.4,17931.0,115.0,0.0,338.0,0.0,0.0,0.0,0.0,203931.72,0.0,37402.0,0.0,0.0,0.0,34292.0,20418.5,0.0,583.1399999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74,0.56,1.35,90.32,73.25,24.54,31.99,19.32,24.51,0.02,12.67,0,0,0.8244107954935953
San Martin,2024,Mayo,0.0,99815.7,0.0,360393.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.6,14.35,0.0,0.0,0.0,0.0,0.0,288.0,202890.0,178.5,9141.0,6254.5,0.0,3836.6,23110.0,188.0,0.0,436.0,0.0,0.0,0.0,0.0,240624.21,0.0,46979.5,0.0,0.0,0.0,55256.0,28526.7,0.0,613.5599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.02,0.54,1.15,90.4,73.06,24.34,32.37,17.25,24.28,0.04,15.12,0,1,0.8203922209863421
San Martin,2024,Junio,0.0,153998.2,0.0,433586.8000000001,0.0,0.0,0.0,0.0,200.0,0.0,0.0,1105.6,21.9,0.0,0.0,0.0,0.0,0.0,321.0,244527.0,180.5,11884.0,7844.5,0.0,4790.3,34194.0,256.0,0.0,571.5,0.0,0.0,0.0,0.0,233695.9,0.0,56014.5,0.0,0.0,0.0,69692.5,38191.1,0.0,622.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.52,0.53,0.29,90.47,65.4,24.27,31.72,16.84,24.15,0.05,14.88,0,0,1.049251465360606
San Martin,2024,Julio,0.0,204736.0,0.0,526728.6000000001,0.0,0.0,0.0,0.0,825.0,0.0,0.0,1309.6,21.9,0.0,0.0,0.0,0.0,0.0,349.0,278797.0,180.5,14202.0,10052.5,0.0,5257.3,55693.0,306.0,0.0,662.5,0.0,0.0,0.0,0.0,280498.26,0.0,66248.24,0.0,0.0,0.0,78589.5,44830.2,0.0,770.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.64,0.53,0.85,90.58,66.02,23.68,31.79,16.27,23.53,0.06,15.52,0,0,0.9945902723780939
San Martin,2024,Agosto,0.0,219643.5,0.0,593176.4000000001,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,1436.6,21.9,0.0,0.0,0.0,0.0,0.0,373.0,313370.0,180.5,16131.0,11799.5,0.0,5554.5,65635.0,326.0,0.0,714.5,0.0,0.0,0.0,0.0,325972.76,0.0,75414.74,0.0,0.0,0.0,83348.7,48945.7,0.0,1014.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,17.01,0.53,0.39,90.5,59.5,25.12,33.42,18.16,24.99,0.06,15.26,0,1,1.292106613675912
San Martin,2024,Septiembre,0.0,221617.6,0.0,650116.3000000002,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,1819.6,29.7,0.0,0.0,0.0,0.0,0.0,386.0,347155.0,208.5,17827.0,13685.5,0.0,5632.8,67364.5,342.8,0.0,794.4,0.0,0.0,0.0,0.0,362172.76,0.0,84711.24,0.0,0.0,0.0,81195.7,52595.2,0.0,1537.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,15.8,0.53,1.04,90.34,62.09,25.5,34.17,18.84,25.29,0.08,15.33,0,1,1.237097985594347
San Martin,2024,Octubre,0.0,223486.8,0.0,719024.7000000002,0.0,0.0,0.0,0.0,1675.0,0.0,0.0,2120.6,37.2,0.0,0.0,0.0,0.0,0.0,411.0,378071.0,283.5,19502.0,15251.5,0.0,5833.6,68263.5,359.3,0.0,898.9,0.0,0.0,0.0,0.0,409764.76,0.0,92282.94,0.0,0.0,0.0,81300.59999999999,55374.7,0.0,1940.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,0.0,0.0,18.62,0.53,1.74,90.29,62.31,25.68,34.9,18.48,25.59,0.05,16.42,0,1,1.243116916680441
San Martin,2024,Noviembre,0.0,225494.91,0.0,791279.8500000002,0.0,0.0,0.0,0.0,1675.0,0.0,0.0,2355.3,51.8,0.0,0.0,0.0,0.0,0.0,485.0,412056.0,660.5,21466.0,16461.5,0.0,6145.8,69986.0,375.8,0.0,1126.4,0.0,0.0,0.0,0.0,466563.76,0.0,100649.74,0.0,0.0,0.0,81412.45,58290.0,0.0,2163.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,0.0,0.0,15.59,0.56,2.86,90.18,71.23,23.9,32.62,18.2,23.87,0.02,14.42,0,1,0.853305852363015
San Martin,2024,Diciembre,0.0,231303.91,0.0,860914.7500000002,0.0,0.0,0.0,0.0,1675.0,0.0,0.0,2558.4,88.39999999999999,0.0,0.0,0.0,0.0,0.0,577.0,435069.4,1436.5,28010.0,17277.5,0.0,6075.3,71495.8,596.0,0.0,1269.9,0.0,0.0,0.0,0.0,538213.0700000001,0.0,109878.42,0.0,0.0,0.0,81793.95,62457.48,0.0,2307.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.0,0.0,0.0,16.88,0.55,0.79,90.21,70.76,24.3,32.23,18.71,24.28,0.01,13.52,0,1,0.8883030820334148
Ica,2025,Enero,0.0,4856.94,18.33,0.0,0.0,0.0,7845.95,0.0,563.88,0.0,90.0,13405.57,520.6400000000001,36.19,51.6,0.0,5590.08,25.95,364.16,201.24,1790.73,12.6,0.0,15.3,16.8,0.0,0.0,0.0,216559.0,0.0,15.5,10.1,0.0,0.0,89.94,173.72,0.0,0.0,0.0,0.0,0.0,926.43,19.57,54.25,0.0,0.0,0.0,6553.820000000001,0.0,0.0,0.0,1153.0,0.0,2500.0,24.52,0.33,0.35,95.85,77.14,21.5,26.36,18.1,23.2,2.67,8.259999999999998,0,0,0.5862071527800792
Ica,2025,Febrero,0.0,4856.94,71.41999999999999,0.0,0.0,0.0,15277.7,0.0,900.4499999999999,0.0,90.0,28239.12,1550.45,70.07,51.6,0.0,8085.54,38.79,2829.13,377.82,5610.9,27.6,0.0,15.3,167.3,0.0,633.85,0.0,328559.0,34.72,308.61,91.8,0.0,0.0,317.35,318.67,2899.32,0.0,0.0,0.0,0.0,1491.81,25.04,79.45,0.0,0.0,0.0,13541.13,0.0,0.0,0.0,1478.1,0.0,3529.11,22.06,0.35,1.69,95.75,82.99,22.17,26.86,19.51,23.48,2.46,7.349999999999998,0,0,0.4543989851308239
Ica,2025,Marzo,39.78,4856.94,94.43,0.0,14.78,0.0,24080.05,0.0,1027.24,0.0,201.3,31218.82,1673.86,85.19999999999999,51.6,2.13,13461.27,38.79,18509.02,539.07,9304.86,28.1,0.0,15.3,367.3,0.0,12241.75,0.0,377022.98,73.43,556.5,155.65,1901.05,0.0,563.88,424.95,8267.970000000001,0.0,0.0,0.0,0.0,1976.97,46.88,88.14999999999999,7.5,0.0,0.0,21783.19,0.0,0.0,0.0,2926.67,0.0,3617.31,22.57,0.38,1.11,95.81,80.76,22.0,27.64,18.89,23.18,2.6,8.75,0,0,0.5086757047879491
Ica,2025,Abril,62.4,4856.94,102.77,0.0,43.8,4.86,30264.35,0.0,1314.77,0.0,201.3,36598.57000000001,3490.29,101.18,51.6,2.13,20236.7,53.93,47059.02,572.1700000000001,10327.93,39.85,0.0,15.3,468.8,0.0,44495.03,0.0,380422.98,147.89,561.82,155.65,5188.7,0.0,636.3,1255.3,9532.04,0.0,6.84,0.0,0.0,2222.57,46.88,104.8,7.5,0.0,0.0,28586.19000000001,0.0,0.0,0.0,5002.4,0.0,3637.31,21.62,0.37,0.25,95.8,76.19,20.65,26.26,16.68,21.54,2.52,9.580000000000002,0,0,0.5795254719200162
Ica,2025,Mayo,62.4,4856.94,111.52,0.0,43.8,9.71,37388.84,0.0,1709.0,0.0,201.3,37612.29000000001,3688.18,101.18,51.6,2.13,25381.7,99.91,81059.02,767.44,10327.93,48.95,0.0,15.3,506.35,418.2700000000001,100639.13,70.0,380582.98,155.1,561.82,155.65,5188.7,0.0,636.3,2727.91,10082.07,0.0,6.84,0.0,0.0,2449.94,55.88,137.2,7.5,0.0,0.0,35609.24000000001,0.0,0.0,0.0,10055.13,0.0,3642.31,15.99,0.35,0.09,95.86,73.11,19.76,25.05,15.75,20.38,2.57,9.3,0,0,0.6194626624574553
Ica,2025,Junio,66.18,4856.94,119.02,0.0,65.14999999999999,11.7,45705.27,0.0,2659.57,0.0,236.42,41719.39000000001,6599.790000000001,106.91,51.6,25.53,33395.76,148.11,105383.29,903.54,10473.11,116.32,0.0,15.3,585.39,2770.29,114189.23,2513.29,364706.57,155.1,588.11,155.65,5270.099999999999,0.0,8387.33,3611.39,12149.16,0.0,9.73,0.0,0.0,3282.43,59.48,139.03,7.5,0.0,0.0,43888.6,0.0,0.0,0.0,11051.28,0.0,4092.31,10.56,0.41,2.43,95.96,78.54,18.05,23.54,13.86,18.54,3.19,9.68,0,0,0.4443119527875734
Ica,2025,Julio,66.18,4856.94,119.02,0.0,65.14999999999999,11.7,53127.76,1337.1,2861.31,0.0,236.42,44018.22000000001,10707.04,106.91,51.6,25.53,41002.96,545.09,125390.57,1141.72,10473.11,121.17,0.0,15.3,623.9,16017.77,161631.66,14088.71,365956.57,155.1,588.11,155.65,5272.48,0.0,56469.46000000001,4449.84,16801.11,0.0,9.73,0.0,0.0,3894.75,66.89,249.62,7.5,0.0,0.0,51556.71,0.0,0.0,0.0,11051.28,0.0,5611.63,11.25,0.4,0.02,95.95,73.71,17.96,23.62,13.6,18.44,3.21,10.02,0,0,0.5412418107621522
Ica,2025,Agosto,66.18,4856.94,119.02,0.0,71.55,11.7,66317.47,15126.1,3579.79,0.0,330.05,46986.31000000001,13768.66,183.17,86.25,25.53,45702.96,3728.43,144898.67,1250.72,10473.11,147.17,0.0,15.3,803.8,23535.67,182547.42,19913.93,366781.57,195.0,588.11,155.65,5272.48,0.0,117320.94,4875.400000000001,19744.16,0.0,9.73,0.0,0.0,4333.49,614.8199999999999,344.74,7.5,0.0,0.0,58914.85,0.0,0.0,0.0,11051.28,0.0,9613.9,14.11,0.37,0.02,95.99,68.9,17.74,24.3,13.02,18.64,3.32,11.28,0,0,0.631461027001331
Ica,2025,Septiembre,66.18,4856.94,119.02,0.0,77.33,11.7,87064.35,26953.1,3619.79,0.0,596.8100000000001,47428.22,18586.18,194.4100000000001,86.25,34.23,58156.03000000001,19638.59,152190.6,1106.26,10473.11,159.68,0.0,15.3,803.8,24470.72,161629.43,21330.53,367921.57,222.61,588.11,155.65,5332.789999999999,0.0,136570.54,5707.26,21934.12,44.14,14.76,0.0,0.0,5537.84,3123.75,1246.7,7.5,0.0,0.0,64040.01000000001,0.0,0.0,0.0,10721.68,0.0,19119.89,18.18,0.35,0.07,95.94,68.57,18.5,24.68,13.71,19.83,3.23,10.97,0,0,0.6693670879865332
Ica,2025,Octubre,66.18,4856.94,125.3,0.0,77.33,11.7,105728.32,32533.3,3907.130000000001,0.0,790.8800000000001,59896.22,19534.18,194.4100000000001,136.59,34.23,65023.78000000001,23371.09,152190.6,1216.96,10473.11,210.78,0.0,15.3,803.8,24470.72,164879.81,21330.53,370451.57,222.61,598.3100000000001,155.65,5332.789999999999,0.0,136570.54,6419.26,22658.62,66.08,19.05,0.0,0.0,5764.34,3909.39,4150.38,7.5,13.5,0.0,71570.23000000001,0.0,0.0,0.0,10722.84,0.0,38219.89,22.13,0.34,0.14,95.89,70.34,18.83,24.85,14.14,20.48,3.08,10.71,0,0,0.6448454600444533
Ica,2025,Noviembre,66.18,4856.94,129.88,0.0,77.33,11.7,119021.28,41389.6,4731.630000000001,0.0,790.8800000000001,82456.22,19896.18,202.0,136.59,118.23,73883.78,23421.09,152190.6,1244.46,10473.11,219.23,0.0,15.3,803.8,24470.72,164879.81,21330.53,405836.57,222.61,631.11,155.65,5332.789999999999,0.0,145410.54,6419.26,23012.62,66.08,19.05,0.0,0.0,5981.34,3909.39,4833.98,7.5,13.5,0.0,78706.61000000002,0.0,0.0,0.0,10725.84,0.0,51902.71,25.16,0.34,0.03,95.82,70.22,19.41,26.19,14.81,21.23,3.08,11.38,0,0,0.6712884500710947
Ica,2025,Diciembre,66.18,4856.94,137.53,0.0,90.18,11.7,129988.34,43516.55,5093.630000000001,0.0,886.8800000000001,130098.22,20778.97,207.05,136.59,118.23,88808.28,23421.09,152190.6,726.5600000000001,10460.77,505.77,0.0,40.90000000000001,803.8,26739.94,167618.81,21559.94,559451.87,223.11,635.61,644.9100000000001,5333.239999999999,0.0,145537.83,6880.26,23008.7,66.08,19.05,0.0,0.0,6799.14,3909.39,5237.72,7.5,13.5,0.0,108593.0,0.0,0.0,0.0,11144.63,0.0,56590.53,25.16,0.33,0.06,95.82,72.42,20.21,26.27,15.32,22.15,3.01,10.95,0,0,0.6533077952245918
Junin,2025,Enero,0.0,3072.2,0.0,35.4,0.0,0.0,0.0,276.9,172.4,0.0,0.0,0.0,481.0,4968.700000000001,3470.0,14.3,19.3,3686.9,9715.3,19421.9,609.9,1100.1,43103.85,755.4999999999999,270.2,22167.23,1147.515,2757.39,0.0,0.7,1.5,16.5,0.0,0.0,29204.7,8272.8,0.0,0.0,71.1,0.0,755.3610000000001,0.0,351.65,0.0,0.0,0.0,0.0,12949.25,0.0,733.4,1782.0,0.0,7.419999999999999,0.0,14.01,0.65,3.48,90.93,75.95,24.43,32.11,19.13,24.21,0.27,12.98,0,1,0.7363396375020526
Junin,2025,Febrero,0.0,3072.2,10.0,90.2,0.0,0.0,0.0,690.7000000000002,410.5,0.0,0.0,0.0,1155.3,11383.3,7788.0,87.89999999999999,19.3,14965.6,17167.9,38972.75000000001,1000.4,2199.75,87848.04999999999,1544.6,595.3,46046.18,3488.923999999999,7869.07,0.0,39.3,76.6,74.30000000000001,0.0,0.0,71065.00000000001,16046.8,0.0,21.0,780.8,3756.252,1852.873,0.0,861.1,0.0,0.0,0.0,0.0,26511.3,0.0,1946.9,7192.4,0.0,15.21,0.0,15.08,0.7,6.87,90.94,83.69,23.43,32.26,18.75,23.24,0.23,13.51,0,1,0.4702574896063738
